Review Text,Sentiment,Feedback,Review Date,Hospital Name,Department,Reviewer Location,Reviewer Age Group,Rating
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2022-10-23,City Hospital,Pediatrics,New York,61+,3.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2022-05-29,St. Mary's Clinic,Emergency,Los Angeles,41-60,5.0
The staff was extremely helpful/very professional/polite and kind.,Positive,1.0,2023-01-29,Greenwood Medical Center,Neurology,New York,61+,2.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2021-11-26,Greenwood Medical Center,Orthopedics,Phoenix,41-60,3.0
Satisfactory service.,Positive,1.0,2020-09-25,Greenwood Medical Center,Orthopedics,Phoenix,,5.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2022-03-19,Central Health Care,Pediatrics,Phoenix,,5.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,2023-05-08,City Hospital,Emergency,New York,61+,
"Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times. However, I was frustrated by the long waiting time.",Positive,,2021-06-27,St. Mary's Clinic,Neurology,,41-60,3.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,2019-11-26,St. Mary's Clinic,Cardiology,New York,41-60,5.0
Very disappointing.,Negative,0.0,2022-04-19,Central Health Care,Emergency,Los Angeles,41-60,1.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,,Greenwood Medical Center,Neurology,Los Angeles,41-60,5.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2021-08-15,Central Health Care,Pediatrics,New York,18-25,3.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2021-03-24,City Hospital,Emergency,New York,18-25,4.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean.",Negative,0.0,2023-06-02,Greenwood Medical Center,Pediatrics,New York,26-40,2.0
Communication from the hospital staff was excellent. They were responsive/informative and kept me in the loop at all times.,Positive,1.0,2018-01-24,Central Health Care,Orthopedics,Houston,26-40,2.0
"The hospital staff was helpful/kind/professional, and they made sure I was comfortable during my entire stay.",Positive,1.0,2023-03-28,City Hospital,Neurology,New York,41-60,2.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2021-05-28,Central Health Care,Neurology,New York,61+,3.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2022-03-10,City Hospital,Neurology,Chicago,41-60,1.0
Very disappointing.,Negative,0.0,2021-01-08,City Hospital,,Houston,41-60,4.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2019-04-28,City Hospital,Cardiology,Chicago,61+,2.0
The staff was extremely helpful/very professional/polite and kind.,Positive,1.0,2022-04-12,St. Mary's Clinic,Emergency,Houston,18-25,2.0
"The doctors were attentive/thorough/understanding and explained everything clearly/in detail. However, I was frustrated by the long waiting time.",Positive,0.0,2021-12-18,Greenwood Medical Center,Pediatrics,Chicago,61+,3.0
"The hospital’s hygiene was unacceptable. The restrooms were filthy, and I saw several areas of the hospital that were not clean. I would not visit this hospital again due to the poor service.",Negative,0.0,2023-04-15,City Hospital,Orthopedics,Phoenix,61+,4.0
The facilities were outdated/poorly maintained/unsanitary.,Negative,0.0,2021-02-27,St. Mary's Clinic,Cardiology,Los Angeles,18-25,4.0
The hospital staff were rude/unprofessional/unhelpful.,Negative,,2021-05-15,City Hospital,Emergency,New York,61+,2.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2018-03-28,City Hospital,Cardiology,Houston,61+,5.0
"The treatment was effective/comprehensive/excellent. Overall, I would recommend this hospital to others.",Positive,1.0,2023-03-29,Greenwood Medical Center,Orthopedics,Los Angeles,61+,4.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2023-01-05,City Hospital,Emergency,New York,61+,2.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2018-12-05,City Hospital,Cardiology,Los Angeles,18-25,4.0
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected.",Negative,0.0,2021-05-02,Greenwood Medical Center,Cardiology,Houston,61+,
"The hospital staff was helpful/kind/professional, and they made sure I was comfortable during my entire stay.",Positive,1.0,2019-04-24,St. Mary's Clinic,Cardiology,New York,41-60,4.0
Satisfactory service.,Positive,1.0,2021-12-22,,Neurology,Phoenix,41-60,5.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,,St. Mary's Clinic,Cardiology,Houston,61+,5.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2020-11-05,Greenwood Medical Center,Pediatrics,Los Angeles,26-40,5.0
,Positive,1.0,2022-06-14,Greenwood Medical Center,Neurology,Los Angeles,61+,2.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",Positive,1.0,2023-05-24,Greenwood Medical Center,Emergency,New York,18-25,5.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",,1.0,2019-02-21,St. Mary's Clinic,Orthopedics,Chicago,18-25,4.0
The staff seemed disinterested/unavailable/inattentive during my visit.,Negative,0.0,2022-04-17,Central Health Care,,Chicago,26-40,3.0
"The medical equipment seemed outdated/poorly maintained, which left me questioning the quality of care I was receiving.",Negative,0.0,2022-11-19,St. Mary's Clinic,Emergency,Houston,61+,3.0
"The hospital lacked organization, and communication between departments was poor. This led to delays and unnecessary stress.",Negative,0.0,2023-01-24,St. Mary's Clinic,Orthopedics,Phoenix,26-40,3.0
"The process was smooth/quick/efficient, and the staff made it hassle-free.",Positive,1.0,2018-10-14,City Hospital,Cardiology,Phoenix,61+,4.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,2020-11-02,Central Health Care,Neurology,Los Angeles,41-60,2.0
"The treatment felt rushed/inadequate/neglected, and I didn’t feel cared for.",Negative,0.0,2018-12-09,St. Mary's Clinic,Neurology,New York,61+,1.0
"The billing process was confusing/stressful/unorganized, and it took too long. On the bright side, the nurses were kind and helpful.",Negative,1.0,2023-06-19,St. Mary's Clinic,,Houston,41-60,4.0
The staff seemed disinterested/unavailable/inattentive during my visit.,,0.0,,City Hospital,Orthopedics,Chicago,,1.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2019-07-23,Central Health Care,Emergency,Chicago,41-60,4.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2019-05-27,City Hospital,Emergency,Chicago,18-25,3.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,Negative,0.0,2021-02-11,Central Health Care,Neurology,New York,61+,3.0
"I was misdiagnosed and given unnecessary treatments, causing me further complications. The care provided was inadequate.",Negative,0.0,2020-02-01,Central Health Care,Pediatrics,Houston,26-40,4.0
"The nurses were incredibly attentive/supportive, ensuring I had everything I needed for a smooth recovery.",,1.0,2019-09-14,City Hospital,Orthopedics,New York,18-25,1.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2020-10-19,Greenwood Medical Center,Cardiology,Chicago,26-40,1.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2021-07-30,St. Mary's Clinic,Neurology,Phoenix,18-25,4.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2018-07-02,City Hospital,Emergency,Houston,61+,4.0
"The room was small/uncomfortable/poorly maintained, making it difficult to recover. The staff didn't seem to care about the conditions.",Negative,0.0,2022-10-01,Central Health Care,Emergency,New York,26-40,
"I had to wait several hours/a long time for a nurse to attend to my needs, which made me feel neglected.",Negative,0.0,2021-11-28,City Hospital,,Los Angeles,61+,5.0
Very disappointing.,Negative,0.0,2022-06-13,Central Health Care,Orthopedics,Phoenix,41-60,2.0
"The hospital charged unexpected fees/hidden costs, adding stress to my visit.",Negative,0.0,2018-01-22,City Hospital,Emergency,Houston,18-25,1.0
The doctors were attentive/thorough/understanding and explained everything clearly/in detail.,Positive,1.0,2020-09-28,St. Mary's Clinic,Cardiology,New York,61+,2.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,,2022-03-05,Greenwood Medical Center,Orthopedics,New York,18-25,2.0
,Positive,1.0,2021-03-03,City Hospital,Cardiology,Phoenix,18-25,4.0
I felt very supported by the caring/compassionate doctors who took time to explain my treatment plan thoroughly.,Positive,1.0,2018-09-12,Greenwood Medical Center,Orthopedics,Los Angeles,18-25,4.0
The billing department caused major issues with incorrect/confusing invoices that were difficult to resolve.,Negative,0.0,2021-08-01,Greenwood Medical Center,Cardiology,New York,18-25,3.0
The treatment was effective/comprehensive/excellent.,,1.0,2020-04-07,St. Mary's Clinic,Neurology,Houston,41-60,3.0
,Negative,0.0,2020-06-02,Central Health Care,Emergency,New York,18-25,2.0
I had an amazing/wonderful/great experience at this hospital.,Positive,1.0,,Central Health Care,Pediatrics,Los Angeles,26-40,4.0
The hygiene in the hospital was poor/lacking/below standard.,Negative,0.0,,St. Mary's Clinic,Emergency,Phoenix,41-60,3.0
"My experience was disappointing. I had to wait several hours/over a day before seeing a doctor, and the wait was unbearable.",Negative,0.0,2020-11-05,City Hospital,Emergency,Houston,,3.0
The staff seemed disinterested/unavailable/inattentive during my visit. I would not visit this hospital again due to the poor service.,Negative,0.0,2019-10-02,Central Health Care,Orthopedics,Houston,61+,2.0
"The doctors were highly experienced/skilled, and they answered all my questions with patience and professionalism.",Positive,,2022-10-03,Central Health Care,Neurology,Phoenix,18-25,4.0
"The rooms were dirty/noisy/poorly maintained, making it hard to recover.",Negative,0.0,2021-03-04,Central Health Care,Pediatrics,,41-60,
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2018-09-08,St. Mary's Clinic,Emergency,New York,18-25,2.0
My experience here was wonderful/positive/stress-free. The staff went out of their way to make everything seamless.,Positive,1.0,2022-08-10,City Hospital,Emergency,Phoenix,61+,1.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2018-09-19,Central Health Care,Orthopedics,Chicago,61+,1.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,,,Neurology,New York,18-25,
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2018-08-10,City Hospital,Orthopedics,New York,41-60,5.0
"I felt at ease with the welcoming/comfortable environment at the hospital, which made a challenging time much easier.",Positive,1.0,2019-12-15,Central Health Care,Pediatrics,Chicago,61+,3.0
"The doctor did not take time to explain my condition, and I left feeling confused and uninformed about my treatment.",Negative,0.0,2018-11-20,Greenwood Medical Center,Cardiology,Houston,18-25,4.0
I was frustrated by the unfriendly/apathetic attitude of the hospital staff. They were not attentive to my needs.,,0.0,2021-03-18,City Hospital,Orthopedics,New York,41-60,4.0
The nurses were kind/supportive/professional throughout my stay.,Positive,1.0,2018-03-11,City Hospital,Orthopedics,Phoenix,26-40,3.0
I am grateful for the exceptional follow-up care I received. The team was dedicated/attentive to ensuring I was doing well after my treatment.,Positive,1.0,2019-09-08,St. Mary's Clinic,Cardiology,Los Angeles,41-60,5.0
I was impressed by the compassion/care/dedication of the staff.,Positive,1.0,2019-03-03,City Hospital,,Houston,61+,1.0
